"ID","Address","City","State","Zip"
52787,"1038 Archer St","San Diego","CA","92109"
52803,"1038 Sea Reef Dr","San Diego","CA","92154"
52805,"1038 Van Nuys St","San Diego","CA","92109"
53091,"1040 Oliver Ave","San Diego","CA","92109"
53097,"1040 Sea Glass Way","San Diego","CA","92154"
53101,"1040 Van Nuys St","San Diego","CA","92109"
53207,"1041 Parsons Lndg","San Diego","CA","92154"
53210,"1041 Sea Reef Dr","San Diego","CA","92154"
53344,"1042 Emerald St","San Diego","CA","92109"
53349,"1042 Missouri St","San Diego","CA","92109"
53354,"1042 Sea Reef Dr","San Diego","CA","92154"
53502,"1043 E Briarfield Dr","San Diego","CA","92109"
53515,"1043 Wilbur Ave","San Diego","CA","92109"
53645,"1044 Archer St","San Diego","CA","92109"
53662,"1044 Missouri St","San Diego","CA","92109"
53667,"1044 Rolling Dunes Way","San Diego","CA","92154"
53672,"1044 Tourmaline St","San Diego","CA","92109"
53812,"1045 Agate St","San Diego","CA","92109"
53813,"1045 Archer St","San Diego","CA","92109"
53832,"1045 Oliver Ave","San Diego","CA","92109"
53833,"1045 Reed Ave","San Diego","CA","92109"
53843,"1045 Van Nuys St","San Diego","CA","92109"
53959,"1046 Pacific Beach Dr","San Diego","CA","92109"
53963,"1046 Van Nuys St","San Diego","CA","92109"
54180,"1048 Oliver Ave","San Diego","CA","92109"
54187,"1048 Sunset Crossing Pt","San Diego","CA","92154"
54275,"1049 Chalcedony St","San Diego","CA","92109"
54420,"1050 Chalcedony St","San Diego","CA","92109"
54429,"1050 Pacific Beach Dr","San Diego","CA","92109"
54530,"1051 Archer St","San Diego","CA","92109"
54542,"1051 Oliver Ave","San Diego","CA","92109"
54543,"1051 Opal St","San Diego","CA","92109"
54545,"1051 Reed Ave","San Diego","CA","92109"
54552,"1051 Sunset Crossing Pt","San Diego","CA","92154"
54719,"1052 E Briarfield Dr","San Diego","CA","92109"
54724,"1052 Loring St","San Diego","CA","92109"
54911,"1053 Chalcedony St","San Diego","CA","92109"
54918,"1053 E Briarfield Dr","San Diego","CA","92109"
54926,"1053 Opal St","San Diego","CA","92109"
55098,"1054 Archer St","San Diego","CA","92109"
55107,"1054 Emerald St","San Diego","CA","92109"
55293,"1055 Sunset Crossing Pt","San Diego","CA","92154"
55451,"1056 Chalcedony St","San Diego","CA","92109"
55620,"1057 Parsons Lndg","San Diego","CA","92154"
55765,"1058 Agate St","San Diego","CA","92109"
55775,"1058 Diamond St","San Diego","CA","92109"
55910,"1059 Archer St","San Diego","CA","92109"
55925,"1059 Oliver Ave","San Diego","CA","92109"
55928,"1059 Reed Ave","San Diego","CA","92109"
55929,"1059 Sapphire St","San Diego","CA","92109"
56094,"1060 Agate St","San Diego","CA","92109"
56096,"1060 Archer St","San Diego","CA","92109"
56110,"1060 Oliver Ave","San Diego","CA","92109"
56111,"1060 Opal St","San Diego","CA","92109"
56112,"1060 Pacific Beach Dr","San Diego","CA","92109"
56117,"1060 Rolling Dunes Way","San Diego","CA","92154"
56119,"1060 Sunset Crossing Pt","San Diego","CA","92154"
56275,"1061 E Briarfield Dr","San Diego","CA","92109"
56665,"1063 Sunset Crossing Pt","San Diego","CA","92154"
56847,"1064 Diamond St","San Diego","CA","92109"
56848,"1064 E Briarfield Dr","San Diego","CA","92109"
56854,"1064 Law St","San Diego","CA","92109"
57226,"1066 Missouri St","San Diego","CA","92109"
57228,"1066 Sea Reef Dr","San Diego","CA","92154"
57438,"1067 Oliver Ave","San Diego","CA","92109"
57439,"1067 Opal St","San Diego","CA","92109"
57442,"1067 Reed Ave","San Diego","CA","92109"
57445,"1067 Thermal Ave","San Diego","CA","92154"
57629,"1068 Archer St","San Diego","CA","92109"
57630,"1068 Beryl St","San Diego","CA","92109"
57639,"1068 E Briarfield Dr","San Diego","CA","92109"
57644,"1068 Law St","San Diego","CA","92109"
57646,"1068 Oliver Ave","San Diego","CA","92109"
57647,"1068 Pacific Beach Dr","San Diego","CA","92109"
57813,"1069 Archer St","San Diego","CA","92109"
57823,"1069 E Briarfield Dr","San Diego","CA","92109"
57825,"1069 Parsons Lndg","San Diego","CA","92154"
58044,"1070 Missouri St","San Diego","CA","92109"
58282,"1072 Sea Reef Dr","San Diego","CA","92154"
58422,"1073 Parsons Lndg","San Diego","CA","92154"
58425,"1073 Sea Reef Dr","San Diego","CA","92154"
58659,"1075 Law St","San Diego","CA","92109"
58662,"1075 Oliver Ave","San Diego","CA","92109"
58663,"1075 Opal St","San Diego","CA","92109"
58665,"1075 Reed Ave","San Diego","CA","92109"
58780,"1076 Agate St","San Diego","CA","92109"
58781,"1076 Archer St","San Diego","CA","92109"
58782,"1076 Beryl St","San Diego","CA","92109"
58792,"1076 Oliver Ave","San Diego","CA","92109"
58793,"1076 Pacific Beach Dr","San Diego","CA","92109"
58795,"1076 Sea Reef Dr","San Diego","CA","92154"
58908,"1077 Parsons Lndg","San Diego","CA","92154"
58911,"1077 Sea Reef Dr","San Diego","CA","92154"
59646,"1082 Sea Reef Dr","San Diego","CA","92154"
59811,"1083 Sunset Crossing Pt","San Diego","CA","92154"
59951,"1084 Rolling Dunes Way","San Diego","CA","92154"
60104,"1085 Sea Reef Dr","San Diego","CA","92154"
60260,"1086 Archer St","San Diego","CA","92109"
60417,"1087 Parsons Lndg","San Diego","CA","92154"
60597,"1088 Sea Reef Dr","San Diego","CA","92154"
61094,"1091 Sea Reef Dr","San Diego","CA","92154"
61690,"1094 Sea Reef Dr","San Diego","CA","92154"
62080,"1096 Sunset Crossing Pt","San Diego","CA","92154"
62274,"1097 Parsons Lndg","San Diego","CA","92154"
62276,"1097 Sea Reef Dr","San Diego","CA","92154"
62443,"1098 Sea Reef Dr","San Diego","CA","92154"
62573,"1099 Sunset Crossing Pt","San Diego","CA","92154"
63543,"1101 Sapphire St","San Diego","CA","92109"
63548,"1101 Van Nuys St","San Diego","CA","92109"
63716,"1102 Archer St","San Diego","CA","92109"
63736,"1102 Opal St","San Diego","CA","92109"
63744,"1102 Sapphire St","San Diego","CA","92109"
63745,"1102 Sea Reef Dr","San Diego","CA","92154"
63748,"1102 Tourmaline St","San Diego","CA","92109"
63749,"1102 Turquoise St","San Diego","CA","92109"
63954,"1103 Emerald St","San Diego","CA","92109"
63967,"1103 Sea Bird Way","San Diego","CA","92154"
63968,"1103 Sunset Crossing Pt","San Diego","CA","92154"
63970,"1103 Turquoise St","San Diego","CA","92109"
63975,"1103 Wilbur Ave","San Diego","CA","92109"
64153,"1104 Agate St","San Diego","CA","92109"
64168,"1104 Chalcedony St","San Diego","CA","92109"
64172,"1104 Emerald St","San Diego","CA","92109"
64176,"1104 Law St","San Diego","CA","92109"
64178,"1104 Missouri St","San Diego","CA","92109"
64364,"1105 15th St","San Diego","CA","92154"
64380,"1105 Loring St","San Diego","CA","92109"
64382,"1105 Missouri St","San Diego","CA","92109"
64390,"1105 Oliver Ave","San Diego","CA","92109"
64391,"1105 Opal St","San Diego","CA","92109"
64404,"1105 Surf Crest Dr","San Diego","CA","92154"
64406,"1105 Thomas Ave","San Diego","CA","92109"
64578,"1106 Archer St","San Diego","CA","92109"
64597,"1106 Reed Ave","San Diego","CA","92109"
64767,"1107 Sea Reef Dr","San Diego","CA","92154"
64960,"1108 Diamond St","San Diego","CA","92109"
64964,"1108 Loring St","San Diego","CA","92109"
64982,"1108 Van Nuys St","San Diego","CA","92109"
65156,"1109 Agate St","San Diego","CA","92109"
65182,"1109 Sapphire St","San Diego","CA","92109"
65183,"1109 Sea Bird Way","San Diego","CA","92154"
65186,"1109 Tourmaline St","San Diego","CA","92109"
65187,"1109 Van Nuys St","San Diego","CA","92109"
65431,"1110 Archer St","San Diego","CA","92109"
65448,"1110 Oliver Ave","San Diego","CA","92109"
65449,"1110 Opal St","San Diego","CA","92109"
65456,"1110 Sapphire St","San Diego","CA","92109"
65457,"1110 Sea Reef Dr","San Diego","CA","92154"
65461,"1110 Surf Crest Dr","San Diego","CA","92154"
65462,"1110 Tourmaline St","San Diego","CA","92109"
65468,"1110 Wilbur Ave","San Diego","CA","92109"
65600,"1111 Beryl St","San Diego","CA","92109"
65606,"1111 Diamond St","San Diego","CA","92109"
65608,"1111 Emerald St","San Diego","CA","92109"
65615,"1111 Law St","San Diego","CA","92109"
65616,"1111 Loring St","San Diego","CA","92109"
65620,"1111 Opal St","San Diego","CA","92109"
65627,"1111 Surf Crest Dr","San Diego","CA","92154"
65628,"1111 Turquoise St","San Diego","CA","92109"
65636,"1111 Wilbur Ave","San Diego","CA","92109"
65794,"1112 Beryl St","San Diego","CA","92109"
65802,"1112 Chalcedony St","San Diego","CA","92109"
65806,"1112 Emerald St","San Diego","CA","92109"
65812,"1112 Law St","San Diego","CA","92109"
65815,"1112 Pacific Beach Dr","San Diego","CA","92109"
65996,"1113 Archer St","San Diego","CA","92109"
66008,"1113 Parsons Lndg","San Diego","CA","92154"
66191,"1114 Loring St","San Diego","CA","92109"
66370,"1115 Missouri St","San Diego","CA","92109"
66378,"1115 Sea Bird Way","San Diego","CA","92154"
66386,"1115 Wilbur Ave","San Diego","CA","92109"
66555,"1116 Diamond St","San Diego","CA","92109"
66564,"1116 Oliver Ave","San Diego","CA","92109"
66575,"1116 Turquoise St","San Diego","CA","92109"
66579,"1116 Wilbur Ave","San Diego","CA","92109"
66745,"1117 Emerald St","San Diego","CA","92109"
66763,"1117 Surf Crest Dr","San Diego","CA","92154"
66764,"1117 Van Nuys St","San Diego","CA","92109"
66929,"1118 Oliver Ave","San Diego","CA","92109"
66935,"1118 Van Nuys St","San Diego","CA","92109"
67080,"1119 Agate St","San Diego","CA","92109"
67084,"1119 Archer St","San Diego","CA","92109"
67088,"1119 Beryl St","San Diego","CA","92109"
67091,"1119 Diamond St","San Diego","CA","92109"
67099,"1119 Loring St","San Diego","CA","92109"
67101,"1119 Missouri St","San Diego","CA","92109"
67103,"1119 Sapphire St","San Diego","CA","92109"
67105,"1119 Sunset Crossing Pt","San Diego","CA","92154"
67106,"1119 Turquoise St","San Diego","CA","92109"
67304,"1120 Agate St","San Diego","CA","92109"
67315,"1120 Chalcedony St","San Diego","CA","92109"
67318,"1120 Emerald St","San Diego","CA","92109"
67326,"1120 Law St","San Diego","CA","92109"
67485,"1121 Chalcedony St","San Diego","CA","92109"
67502,"1121 Opal St","San Diego","CA","92109"
67510,"1121 Sea Bird Way","San Diego","CA","92154"
67515,"1121 Tourmaline St","San Diego","CA","92109"
67522,"1121 Wilbur Ave","San Diego","CA","92109"
67709,"1122 Beryl St","San Diego","CA","92109"
67714,"1122 Diamond St","San Diego","CA","92109"
67719,"1122 Loring St","San Diego","CA","92109"
67723,"1122 Missouri St","San Diego","CA","92109"
67728,"1122 Oliver Ave","San Diego","CA","92109"
67729,"1122 Opal St","San Diego","CA","92109"
67734,"1122 Sapphire St","San Diego","CA","92109"
67739,"1122 Thomas Ave","San Diego","CA","92109"
67740,"1122 Tourmaline St","San Diego","CA","92109"
67741,"1122 Turquoise St","San Diego","CA","92109"
67952,"1123 Emerald St","San Diego","CA","92109"
67960,"1123 Surf Crest Dr","San Diego","CA","92154"
68144,"1124 Agate St","San Diego","CA","92109"
68169,"1124 Thomas Ave","San Diego","CA","92109"
68358,"1125 Law St","San Diego","CA","92109"
68369,"1125 Surf Crest Dr","San Diego","CA","92154"
68370,"1125 Van Nuys St","San Diego","CA","92109"
68540,"1126 Archer St","San Diego","CA","92109"
68547,"1126 Hornblend St","San Diego","CA","92109"
68556,"1126 Surf Crest Dr","San Diego","CA","92154"
68718,"1127 Archer St","San Diego","CA","92109"
68722,"1127 Beryl St","San Diego","CA","92109"
68725,"1127 Diamond St","San Diego","CA","92109"
68732,"1127 Loring St","San Diego","CA","92109"
68733,"1127 Missouri St","San Diego","CA","92109"
68734,"1127 Opal St","San Diego","CA","92109"
68738,"1127 Sapphire St","San Diego","CA","92109"
68739,"1127 Sea Bird Way","San Diego","CA","92154"
68740,"1127 Sea Reef Dr","San Diego","CA","92154"
68742,"1127 Sunset Crossing Pt","San Diego","CA","92154"
68744,"1127 Tourmaline St","San Diego","CA","92109"
68750,"1127 Wilbur Ave","San Diego","CA","92109"
68921,"1128 Loring St","San Diego","CA","92109"
68922,"1128 Missouri St","San Diego","CA","92109"
68928,"1128 Opal St","San Diego","CA","92109"
68936,"1128 Sapphire St","San Diego","CA","92109"
68938,"1128 Sunset Crossing Pt","San Diego","CA","92154"
68940,"1128 Tourmaline St","San Diego","CA","92109"
69105,"1129 Agate St","San Diego","CA","92109"
69123,"1129 Surf Crest Dr","San Diego","CA","92154"
69124,"1129 Turquoise St","San Diego","CA","92109"
69352,"1130 Beryl St","San Diego","CA","92109"
69356,"1130 Chalcedony St","San Diego","CA","92109"
69359,"1130 Diamond St","San Diego","CA","92109"
69360,"1130 Emerald St","San Diego","CA","92109"
69366,"1130 Law St","San Diego","CA","92109"
69373,"1130 Sea Bird Way","San Diego","CA","92154"
69546,"1131 Chalcedony St","San Diego","CA","92109"
69557,"1131 Law St","San Diego","CA","92109"
69562,"1131 Parsons Lndg","San Diego","CA","92154"
69793,"1132 Archer St","San Diego","CA","92109"
69822,"1132 Sea Reef Dr","San Diego","CA","92154"
70045,"1133 Agate St","San Diego","CA","92109"
70053,"1133 Diamond St","San Diego","CA","92109"
70054,"1133 Emerald St","San Diego","CA","92109"
70069,"1133 Sapphire St","San Diego","CA","92109"
70071,"1133 Sea Bird Way","San Diego","CA","92154"
70072,"1133 Tourmaline St","San Diego","CA","92109"
70073,"1133 Turquoise St","San Diego","CA","92109"
70074,"1133 Van Nuys St","San Diego","CA","92109"
70284,"1134 Garnet Ave","San Diego","CA","92109"
70288,"1134 Opal St","San Diego","CA","92109"
70296,"1134 Sapphire St","San Diego","CA","92109"
70299,"1134 Tourmaline St","San Diego","CA","92109"
70300,"1134 Turquoise St","San Diego","CA","92109"
70304,"1134 Wilbur Ave","San Diego","CA","92109"
70479,"1135 Archer St","San Diego","CA","92109"
70484,"1135 Beryl St","San Diego","CA","92109"
70488,"1135 Chalcedony St","San Diego","CA","92109"
70493,"1135 Hornblend St","San Diego","CA","92109"
70496,"1135 Loring St","San Diego","CA","92109"
70503,"1135 Surf Crest Dr","San Diego","CA","92154"
70509,"1135 Wilbur Ave","San Diego","CA","92109"
70763,"1136 Chalcedony St","San Diego","CA","92109"
70771,"1136 Law St","San Diego","CA","92109"
70773,"1136 Missouri St","San Diego","CA","92109"
70782,"1136 Sea Bird Way","San Diego","CA","92154"
71072,"1137 Missouri St","San Diego","CA","92109"
71306,"1138 Agate St","San Diego","CA","92109"
71309,"1138 Beryl St","San Diego","CA","92109"
71315,"1138 Hornblend St","San Diego","CA","92109"
71324,"1138 Surf Crest Dr","San Diego","CA","92154"
71569,"1139 Archer St","San Diego","CA","92109"
71574,"1139 Emerald St","San Diego","CA","92109"
71582,"1139 Sea Bird Way","San Diego","CA","92154"
71828,"1140 Diamond St","San Diego","CA","92109"
71829,"1140 Emerald St","San Diego","CA","92109"
71838,"1140 Loring St","San Diego","CA","92109"
72041,"1141 Agate St","San Diego","CA","92109"
72044,"1141 Archer St","San Diego","CA","92109"
72046,"1141 Chalcedony St","San Diego","CA","92109"
72048,"1141 Diamond St","San Diego","CA","92109"
72055,"1141 Law St","San Diego","CA","92109"
72064,"1141 Sapphire St","San Diego","CA","92109"
72067,"1141 Surf Crest Dr","San Diego","CA","92154"
72068,"1141 Tourmaline St","San Diego","CA","92109"
72069,"1141 Turquoise St","San Diego","CA","92109"
72070,"1141 Van Nuys St","San Diego","CA","92109"
72317,"1142 Agate St","San Diego","CA","92109"
72320,"1142 Archer St","San Diego","CA","92109"
72331,"1142 Opal St","San Diego","CA","92109"
72337,"1142 Sapphire St","San Diego","CA","92109"
72338,"1142 Sea Bird Way","San Diego","CA","92154"
72340,"1142 Tourmaline St","San Diego","CA","92109"
72341,"1142 Turquoise St","San Diego","CA","92109"
72615,"1143 Wilbur Ave","San Diego","CA","92109"
72878,"1144 Hornblend St","San Diego","CA","92109"
72882,"1144 Missouri St","San Diego","CA","92109"
72894,"1144 Wilbur Ave","San Diego","CA","92109"
73130,"1145 Beryl St","San Diego","CA","92109"
73133,"1145 Emerald St","San Diego","CA","92109"
73137,"1145 Grand Ave, #47","San Diego","CA","92109"
73141,"1145 Law St","San Diego","CA","92109"
73143,"1145 Loring St","San Diego","CA","92109"
73146,"1145 Missouri St","San Diego","CA","92109"
73148,"1145 Opal St","San Diego","CA","92109"
73154,"1145 Sea Bird Way","San Diego","CA","92154"
73386,"1146 Beryl St","San Diego","CA","92109"
73390,"1146 Loring St","San Diego","CA","92109"
73617,"1147 Agate St","San Diego","CA","92109"
73619,"1147 Archer St","San Diego","CA","92109"
73624,"1147 Diamond St","San Diego","CA","92109"
73633,"1147 Surf Crest Dr","San Diego","CA","92154"
73865,"1148 Archer St","San Diego","CA","92109"
73873,"1148 Chalcedony St","San Diego","CA","92109"
73876,"1148 Diamond St","San Diego","CA","92109"
73880,"1148 Law St","San Diego","CA","92109"
73885,"1148 Sea Bird Way","San Diego","CA","92154"
73887,"1148 Surf Crest Dr","San Diego","CA","92154"
73888,"1148 Turquoise St","San Diego","CA","92109"
74069,"1149 Surf Crest Dr","San Diego","CA","92154"
74070,"1149 Van Nuys St","San Diego","CA","92109"
74267,"1150 Emerald St","San Diego","CA","92109"
74366,"1151 Beryl St","San Diego","CA","92109"
74370,"1151 Chalcedony St","San Diego","CA","92109"
74377,"1151 Loring St","San Diego","CA","92109"
74379,"1151 Missouri St","San Diego","CA","92109"
74380,"1151 Opal St","San Diego","CA","92109"
74385,"1151 Sea Bird Way","San Diego","CA","92154"
74390,"1151 Tourmaline St","San Diego","CA","92109"
74391,"1151 Turquoise St","San Diego","CA","92109"
74521,"1152 Chalcedony St","San Diego","CA","92109"
74523,"1152 Cove View Way","San Diego","CA","92154"
74525,"1152 Felspar St","San Diego","CA","92109"
74532,"1152 Loring St","San Diego","CA","92109"
74534,"1152 Missouri St","San Diego","CA","92109"
74679,"1153 Agate St","San Diego","CA","92109"
74680,"1153 Archer St","San Diego","CA","92109"
74694,"1153 Sapphire St","San Diego","CA","92109"
74696,"1153 Surf Crest Dr","San Diego","CA","92154"
74700,"1153 Wilbur Ave","San Diego","CA","92109"
74860,"1154 Agate St","San Diego","CA","92109"
74864,"1154 Beryl St","San Diego","CA","92109"
74869,"1154 Diamond St","San Diego","CA","92109"
74870,"1154 Emerald St","San Diego","CA","92109"
74879,"1154 Opal St","San Diego","CA","92109"
74881,"1154 Sapphire St","San Diego","CA","92109"
74882,"1154 Sea Bird Way","San Diego","CA","92154"
74883,"1154 Sea Reef Dr","San Diego","CA","92154"
74884,"1154 Tourmaline St","San Diego","CA","92109"
74885,"1154 Turquoise St","San Diego","CA","92109"
74893,"1154 Wilbur Ave","San Diego","CA","92109"
75042,"1155 Crystal Cv","San Diego","CA","92154"
75044,"1155 Emerald St","San Diego","CA","92109"
75049,"1155 Law St","San Diego","CA","92109"
75211,"1156 Surf Crest Dr","San Diego","CA","92154"
75356,"1157 Emerald St","San Diego","CA","92109"
75364,"1157 Reed Ave","San Diego","CA","92109"
75368,"1157 Sea Bird Way","San Diego","CA","92154"
75369,"1157 Surf Crest Dr","San Diego","CA","92154"
75370,"1157 Surfwood Ln","San Diego","CA","92154"
75371,"1157 Tourmaline St","San Diego","CA","92109"
75373,"1157 Van Nuys St","San Diego","CA","92109"
75525,"1158 Cove View Way","San Diego","CA","92154"
75526,"1158 Diamond St","San Diego","CA","92109"
75527,"1158 Missouri St","San Diego","CA","92109"
75531,"1158 Opal St","San Diego","CA","92109"
75535,"1158 Sea Bird Way","San Diego","CA","92154"
75536,"1158 Sea Reef Dr","San Diego","CA","92154"
75708,"1159 Diamond St","San Diego","CA","92109"
75710,"1159 Missouri St","San Diego","CA","92109"
75715,"1159 Wilbur Ave","San Diego","CA","92109"
75936,"1160 Emerald St","San Diego","CA","92109"
75942,"1160 Loring St","San Diego","CA","92109"
75951,"1160 Surf Crest Dr","San Diego","CA","92154"
76083,"1161 Beryl St","San Diego","CA","92109"
76086,"1161 Chalcedony St","San Diego","CA","92109"
76091,"1161 Law St","San Diego","CA","92109"
76093,"1161 Loring St","San Diego","CA","92109"
76098,"1161 Oliver Ave","San Diego","CA","92109"
76099,"1161 Opal St","San Diego","CA","92109"
76102,"1161 Reed Ave","San Diego","CA","92109"
76107,"1161 Surf Crest Dr","San Diego","CA","92154"
76108,"1161 Surfwood Ln","San Diego","CA","92154"
76110,"1161 Turquoise St","San Diego","CA","92109"
76283,"1162 Beryl St","San Diego","CA","92109"
76286,"1162 Diamond St","San Diego","CA","92109"
76293,"1162 Law St","San Diego","CA","92109"
76299,"1162 Sapphire St","San Diego","CA","92109"
76300,"1162 Sea Bird Way","San Diego","CA","92154"
76301,"1162 Sea Reef Dr","San Diego","CA","92154"
76304,"1162 Tourmaline St","San Diego","CA","92109"
76307,"1162 Wilbur Ave","San Diego","CA","92109"
76465,"1163 Agate St","San Diego","CA","92109"
76470,"1163 Crystal Cv","San Diego","CA","92154"
76475,"1163 Oliver Ave","San Diego","CA","92109"
76478,"1163 Sapphire St","San Diego","CA","92109"
76479,"1163 Sea Bird Way","San Diego","CA","92154"
76480,"1163 Sea Reef Dr","San Diego","CA","92154"
76483,"1163 Tourmaline St","San Diego","CA","92109"
76642,"1164 Chalcedony St","San Diego","CA","92109"
76644,"1164 Cove View Way","San Diego","CA","92154"
76651,"1164 Opal St","San Diego","CA","92109"
76662,"1164 Surfwood Ln","San Diego","CA","92154"
76663,"1164 Turquoise St, #68","San Diego","CA","92109"
76816,"1165 Archer St","San Diego","CA","92109"
76825,"1165 Diamond St","San Diego","CA","92109"
76831,"1165 Oliver Ave","San Diego","CA","92109"
76834,"1165 Surf Crest Dr","San Diego","CA","92154"
76836,"1165 Van Nuys St","San Diego","CA","92109"
77007,"1166 Agate St","San Diego","CA","92109"
77018,"1166 Sea Bird Way","San Diego","CA","92154"
77019,"1166 Sea Reef Dr","San Diego","CA","92154"
77196,"1167 Emerald St","San Diego","CA","92109"
77204,"1167 Oliver Ave","San Diego","CA","92109"
77205,"1167 Opal St","San Diego","CA","92109"
77206,"1167 Sea Reef Dr","San Diego","CA","92154"
77404,"1168 Emerald St","San Diego","CA","92109"
77407,"1168 Loring St","San Diego","CA","92109"
77574,"1169 Surfwood Ln","San Diego","CA","92154"
77767,"1170 Cove View Way","San Diego","CA","92154"
