"ID","Address","City","State","Zip"
48351,"10025 Branford Rd","San Diego","CA","92129"
48352,"10025 Canright Way","San Diego","CA","92126"
48353,"10025 Dauntless St","San Diego","CA","92126"
48354,"10025 Embry Way","San Diego","CA","92126"
48355,"10025 Kaufman Way","San Diego","CA","92126"
48356,"10025 Kika Ct","San Diego","CA","92129"
48357,"10025 Mesa Madera Dr","San Diego","CA","92131"
48358,"10025 Riverhead Dr","San Diego","CA","92129"
48359,"10025 Treehaven Ct","San Diego","CA","92131"
48360,"10025 Zapata Ave","San Diego","CA","92126"
48361,"10026 Mesa Madera Dr","San Diego","CA","92131"
48362,"10026 Riverhead Dr","San Diego","CA","92129"
48364,"10026 Via La Cantera","San Diego","CA","92129"
48365,"10026 Wildlife Rd","San Diego","CA","92131"
48366,"10027 Avenida Magnifica","San Diego","CA","92131"
48367,"10027 Baffin Dr","San Diego","CA","92126"
48368,"10027 Kika Ct","San Diego","CA","92129"
48370,"10028 Branford Rd","San Diego","CA","92129"
48371,"10028 Connell Rd","San Diego","CA","92131"
48373,"10028 Knight Dr","San Diego","CA","92126"
48374,"10029 Connell Rd","San Diego","CA","92131"
48375,"10029 Kika Ct","San Diego","CA","92129"
48376,"10029 Northrup Pt","San Diego","CA","92126"
48377,"10029 Osgood Way","San Diego","CA","92126"
48378,"10029 Waldgrove Pl","San Diego","CA","92131"
48406,"10030 Dauntless St","San Diego","CA","92126"
48407,"10030 Rue Chantemar","San Diego","CA","92131"
48408,"10030 Treehaven Ct","San Diego","CA","92131"
48409,"10030 Vista La Cuesta Ct","San Diego","CA","92131"
48410,"10030 Waldgrove Pl","San Diego","CA","92131"
48411,"10031 Branford Rd","San Diego","CA","92129"
48416,"10031 Kika Ct","San Diego","CA","92129"
48420,"10031 Riverhead Dr","San Diego","CA","92129"
48423,"10031 Sheba Way","San Diego","CA","92129"
48425,"10031 Vista La Cuesta Ct","San Diego","CA","92131"
48426,"10031 Wildlife Rd","San Diego","CA","92131"
48427,"10031 Winecrest Rd","San Diego","CA","92127"
48431,"10032 Branford Rd","San Diego","CA","92129"
48432,"10032 Canright Way","San Diego","CA","92126"
48440,"10032 Osgood Way","San Diego","CA","92126"
48445,"10032 Wildlife Rd","San Diego","CA","92131"
48446,"10032 Winecrest Rd","San Diego","CA","92127"
48448,"10033 Kika Ct","San Diego","CA","92129"
48449,"10033 Mesa Madera Dr","San Diego","CA","92131"
48450,"10033 Parkdale Ave","San Diego","CA","92126"
48451,"10033 Zapata Ave","San Diego","CA","92126"
48454,"10034 Kaufman Way","San Diego","CA","92126"
48455,"10034 Kibler Dr","San Diego","CA","92126"
48456,"10034 Mesa Madera Dr","San Diego","CA","92131"
48457,"10034 Parkdale Ave","San Diego","CA","92126"
48458,"10034 Riverhead Dr","San Diego","CA","92129"
48459,"10034 Via La Cantera","San Diego","CA","92129"
48460,"10035 Baffin Dr","San Diego","CA","92126"
48461,"10035 Canright Way","San Diego","CA","92126"
48462,"10035 Dauntless St","San Diego","CA","92126"
48464,"10035 Embry Way","San Diego","CA","92126"
48465,"10035 Kika Ct","San Diego","CA","92129"
48466,"10035 Rue Chantemar","San Diego","CA","92131"
48467,"10035 Treehaven Ct","San Diego","CA","92131"
48468,"10036 Baffin Dr","San Diego","CA","92126"
48469,"10036 Branford Rd","San Diego","CA","92129"
48470,"10036 Connell Rd","San Diego","CA","92131"
48472,"10037 Avenida Magnifica","San Diego","CA","92131"
48473,"10037 Branford Rd","San Diego","CA","92129"
48474,"10037 Connell Rd","San Diego","CA","92131"
48475,"10037 Kika Ct","San Diego","CA","92129"
48477,"10037 Riverhead Dr","San Diego","CA","92129"
48480,"10038 Wildlife Rd","San Diego","CA","92131"
48481,"10039 Kika Ct","San Diego","CA","92129"
48483,"10039 Osgood Way","San Diego","CA","92126"
48484,"10039 Waldgrove Pl","San Diego","CA","92131"
48485,"10039 Wildlife Rd","San Diego","CA","92131"
48512,"10040 Branford Rd","San Diego","CA","92129"
48513,"10040 Dauntless St","San Diego","CA","92126"
48514,"10040 Northrup Pt","San Diego","CA","92126"
48515,"10040 Rue Chantemar","San Diego","CA","92131"
48516,"10040 Treehaven Ct","San Diego","CA","92131"
48517,"10040 Vista La Cuesta Ct","San Diego","CA","92131"
48522,"10041 Kaufman Way","San Diego","CA","92126"
48523,"10041 Kika Ct","San Diego","CA","92129"
48526,"10041 Mesa Madera Dr","San Diego","CA","92131"
48527,"10041 Northrup Pt","San Diego","CA","92126"
48531,"10041 Vista La Cuesta Ct","San Diego","CA","92131"
48532,"10041 Zapata Ave","San Diego","CA","92126"
48536,"10042 Canright Way","San Diego","CA","92126"
48543,"10042 Mesa Madera Dr","San Diego","CA","92131"
48544,"10042 Osgood Way","San Diego","CA","92126"
48545,"10042 Riverhead Dr","San Diego","CA","92129"
48548,"10043 Branford Rd","San Diego","CA","92129"
48549,"10043 Kibler Dr","San Diego","CA","92126"
48550,"10043 Kika Ct","San Diego","CA","92129"
48551,"10043 Knight Dr","San Diego","CA","92126"
48552,"10043 Parkdale Ave","San Diego","CA","92126"
48553,"10043 Riverhead Dr","San Diego","CA","92129"
48554,"10043 Winecrest Rd","San Diego","CA","92127"
48555,"10044 Branford Rd","San Diego","CA","92129"
48556,"10044 Connell Rd","San Diego","CA","92131"
48558,"10044 Kaufman Way","San Diego","CA","92126"
48559,"10044 Kibler Dr","San Diego","CA","92126"
48560,"10044 Parkdale Ave","San Diego","CA","92126"
48562,"10044 Winecrest Rd","San Diego","CA","92127"
48563,"10045 Baffin Dr","San Diego","CA","92126"
48564,"10045 Canright Way","San Diego","CA","92126"
48565,"10045 Connell Rd","San Diego","CA","92131"
48566,"10045 Dauntless St","San Diego","CA","92126"
48567,"10045 Embry Way","San Diego","CA","92126"
48568,"10045 Kika Ct","San Diego","CA","92129"
48569,"10045 Rue Chantemar","San Diego","CA","92131"
48570,"10045 Treehaven Ct","San Diego","CA","92131"
48572,"10045 Waldgrove Pl","San Diego","CA","92131"
48573,"10046 Baffin Dr","San Diego","CA","92126"
48574,"10047 Avenida Magnifica","San Diego","CA","92131"
48575,"10047 Kika Ct","San Diego","CA","92129"
48576,"10047 Wildlife Rd","San Diego","CA","92131"
48578,"10048 Branford Rd","San Diego","CA","92129"
48579,"10048 Knight Dr","San Diego","CA","92126"
48580,"10048 Waldgrove Pl","San Diego","CA","92131"
48581,"10049 Branford Rd","San Diego","CA","92129"
48582,"10049 Mesa Madera Dr","San Diego","CA","92131"
48583,"10049 Riverhead Dr","San Diego","CA","92129"
48584,"10049 Zapata Ave","San Diego","CA","92126"
48617,"10050 Dauntless St","San Diego","CA","92126"
48619,"10050 Mesa Madera Dr","San Diego","CA","92131"
48620,"10050 Osgood Way","San Diego","CA","92126"
48621,"10050 Riverhead Dr","San Diego","CA","92129"
48622,"10050 Treehaven Ct","San Diego","CA","92131"
48623,"10050 Vista La Cuesta Ct","San Diego","CA","92131"
48630,"10051 Osgood Way","San Diego","CA","92126"
48632,"10051 Sheba Way","San Diego","CA","92129"
48634,"10051 Vista La Cuesta Ct","San Diego","CA","92131"
48636,"10052 Branford Rd","San Diego","CA","92129"
48648,"10053 Kibler Dr","San Diego","CA","92126"
48649,"10053 Northrup Pt","San Diego","CA","92126"
48650,"10053 Parkdale Ave","San Diego","CA","92126"
48651,"10054 Connell Rd","San Diego","CA","92131"
48652,"10054 Kaufman Way","San Diego","CA","92126"
48653,"10054 Kibler Dr","San Diego","CA","92126"
48654,"10054 Parkdale Ave","San Diego","CA","92126"
48655,"10055 Branford Rd","San Diego","CA","92129"
48656,"10055 Canright Way","San Diego","CA","92126"
48657,"10055 Dauntless St","San Diego","CA","92126"
48658,"10055 Embry Way","San Diego","CA","92126"
48659,"10055 Knight Dr","San Diego","CA","92126"
48660,"10055 Riverhead Dr","San Diego","CA","92129"
48661,"10055 Rue Chantemar","San Diego","CA","92131"
48663,"10055 Wildlife Rd","San Diego","CA","92131"
48664,"10055 Winecrest Rd","San Diego","CA","92127"
48666,"10056 Baffin Dr","San Diego","CA","92126"
48667,"10056 Branford Rd","San Diego","CA","92129"
48668,"10056 Riverhead Dr","San Diego","CA","92129"
48669,"10056 Winecrest Rd","San Diego","CA","92127"
48670,"10057 Avenida Magnifica","San Diego","CA","92131"
48671,"10057 Kaufman Way","San Diego","CA","92126"
48672,"10057 Mesa Madera Dr","San Diego","CA","92131"
48674,"10057 Zapata Ave","San Diego","CA","92126"
48675,"10058 Knight Dr","San Diego","CA","92126"
48676,"10058 Mesa Madera Dr","San Diego","CA","92131"
48677,"10058 Osgood Way","San Diego","CA","92126"
48679,"10059 Branford Rd","San Diego","CA","92129"
48714,"10060 Branford Rd","San Diego","CA","92129"
48715,"10060 Dauntless St","San Diego","CA","92126"
48716,"10060 Timberline Ct","San Diego","CA","92131"
48717,"10060 Treehaven Ct","San Diego","CA","92131"
48721,"10061 Branford Rd","San Diego","CA","92129"
48728,"10061 Osgood Way","San Diego","CA","92126"
48729,"10061 Parkdale Ave","San Diego","CA","92126"
48731,"10061 Riverhead Dr","San Diego","CA","92129"
48736,"10062 Canright Way","San Diego","CA","92126"
48745,"10062 Riverhead Dr","San Diego","CA","92129"
48747,"10063 Wildlife Rd","San Diego","CA","92131"
48749,"10064 Branford Rd","San Diego","CA","92129"
48750,"10064 Connell Rd","San Diego","CA","92131"
48751,"10064 Kaufman Way","San Diego","CA","92126"
48752,"10064 Kibler Dr","San Diego","CA","92126"
48753,"10064 Parkdale Ave","San Diego","CA","92126"
48754,"10065 Baffin Dr","San Diego","CA","92126"
48755,"10065 Branford Rd","San Diego","CA","92129"
48756,"10065 Canright Way","San Diego","CA","92126"
48757,"10065 Dauntless St","San Diego","CA","92126"
48758,"10065 Embry Way","San Diego","CA","92126"
48759,"10065 Mesa Madera Dr","San Diego","CA","92131"
48760,"10065 Northrup Pt","San Diego","CA","92126"
48761,"10065 Rue Chantemar","San Diego","CA","92131"
48762,"10065 Timberline Ct","San Diego","CA","92131"
48763,"10065 Zapata Ave","San Diego","CA","92126"
48764,"10066 Mesa Madera Dr","San Diego","CA","92131"
48765,"10067 Avenida Magnifica","San Diego","CA","92131"
48766,"10067 Connell Rd","San Diego","CA","92131"
48767,"10067 Knight Dr","San Diego","CA","92126"
48769,"10067 Winecrest Rd","San Diego","CA","92127"
48770,"10068 Branford Rd","San Diego","CA","92129"
48771,"10068 Knight Dr","San Diego","CA","92126"
48772,"10068 Osgood Way","San Diego","CA","92126"
48773,"10068 Riverhead Dr","San Diego","CA","92129"
48774,"10069 Branford Rd","San Diego","CA","92129"
48775,"10069 Parkdale Ave","San Diego","CA","92126"
48793,"10070 Dauntless St","San Diego","CA","92126"
48794,"10070 Timberline Ct","San Diego","CA","92131"
48795,"10070 Treehaven Ct","San Diego","CA","92131"
48809,"10071 Sheba Way","San Diego","CA","92129"
48813,"10071 Wildlife Rd","San Diego","CA","92131"
48816,"10072 Branford Rd","San Diego","CA","92129"
48831,"10073 Branford Rd","San Diego","CA","92129"
48832,"10073 Kaufman Way","San Diego","CA","92126"
48833,"10073 Kibler Dr","San Diego","CA","92126"
48834,"10073 Mesa Madera Dr","San Diego","CA","92131"
48835,"10073 Osgood Way","San Diego","CA","92126"
48836,"10073 Zapata Ave","San Diego","CA","92126"
48837,"10074 Connell Rd","San Diego","CA","92131"
48838,"10074 Kaufman Way","San Diego","CA","92126"
48839,"10074 Kibler Dr","San Diego","CA","92126"
48840,"10074 Mesa Madera Dr","San Diego","CA","92131"
48841,"10074 Parkdale Ave","San Diego","CA","92126"
48842,"10074 Riverhead Dr","San Diego","CA","92129"
48843,"10075 Baffin Dr","San Diego","CA","92126"
48844,"10075 Canright Way","San Diego","CA","92126"
48845,"10075 Dauntless St","San Diego","CA","92126"
48846,"10075 Embry Way","San Diego","CA","92126"
48847,"10075 Rue Chantemar","San Diego","CA","92131"
48848,"10075 Timberline Ct","San Diego","CA","92131"
48849,"10075 Treehaven Ct","San Diego","CA","92131"
48850,"10076 Baffin Dr","San Diego","CA","92126"
48851,"10076 Branford Rd","San Diego","CA","92129"
48852,"10076 Osgood Way","San Diego","CA","92126"
48853,"10076 Zapata Ave","San Diego","CA","92126"
48854,"10077 Avenida Magnifica","San Diego","CA","92131"
48856,"10077 Branford Rd","San Diego","CA","92129"
48857,"10077 Knight Dr","San Diego","CA","92126"
48858,"10077 Parkdale Ave","San Diego","CA","92126"
48859,"10077 Riverhead Dr","San Diego","CA","92129"
48860,"10078 Knight Dr","San Diego","CA","92126"
48864,"10079 Wildlife Rd","San Diego","CA","92131"
48890,"10080 Branford Rd","San Diego","CA","92129"
48891,"10080 Riverhead Dr","San Diego","CA","92129"
48892,"10080 Timberline Ct","San Diego","CA","92131"
48893,"10080 Treehaven Ct","San Diego","CA","92131"
48895,"10081 Branford Rd","San Diego","CA","92129"
48906,"10081 Mesa Madera Dr","San Diego","CA","92131"
48910,"10081 Treehaven Ct","San Diego","CA","92131"
48911,"10081 Zapata Ave","San Diego","CA","92126"
48915,"10082 Branford Rd","San Diego","CA","92129"
48923,"10082 Mesa Madera Dr","San Diego","CA","92131"
48925,"10083 Kibler Dr","San Diego","CA","92126"
48926,"10083 Osgood Way","San Diego","CA","92126"
48927,"10083 Riverhead Dr","San Diego","CA","92129"
48928,"10084 Branford Rd","San Diego","CA","92129"
48929,"10084 Connell Rd","San Diego","CA","92131"
48930,"10084 Kaufman Way","San Diego","CA","92126"
48932,"10084 Parkdale Ave","San Diego","CA","92126"
48934,"10085 Branford Rd","San Diego","CA","92129"
48935,"10085 Canright Way","San Diego","CA","92126"
48936,"10085 Embry Way","San Diego","CA","92126"
48937,"10085 Parkdale Ave","San Diego","CA","92126"
48938,"10085 Rue Chantemar","San Diego","CA","92131"
48939,"10085 Timberline Ct","San Diego","CA","92131"
48940,"10086 Baffin Dr","San Diego","CA","92126"
48941,"10086 Branford Rd","San Diego","CA","92129"
48942,"10086 Osgood Way","San Diego","CA","92126"
48943,"10086 Riverhead Dr","San Diego","CA","92129"
48944,"10087 Avenida Magnifica","San Diego","CA","92131"
48945,"10087 Treehaven Ct","San Diego","CA","92131"
48946,"10087 Wildlife Rd","San Diego","CA","92131"
48949,"10088 Branford Rd","San Diego","CA","92129"
48950,"10088 Knight Dr","San Diego","CA","92126"
48951,"10089 Branford Rd","San Diego","CA","92129"
48952,"10089 Mesa Madera Dr","San Diego","CA","92131"
48953,"10089 Zapata Ave","San Diego","CA","92126"
48991,"10090 Branford Rd","San Diego","CA","92129"
48993,"10090 Mesa Madera Dr","San Diego","CA","92131"
48994,"10090 Treehaven Ct","San Diego","CA","92131"
49000,"10091 Riverhead Dr","San Diego","CA","92129"
49002,"10091 Sheba Way","San Diego","CA","92129"
49006,"10092 Branford Rd","San Diego","CA","92129"
49017,"10093 Branford Rd","San Diego","CA","92129"
49018,"10093 Kibler Dr","San Diego","CA","92126"
49019,"10093 Parkdale Ave","San Diego","CA","92126"
49020,"10094 Connell Rd","San Diego","CA","92131"
49021,"10094 Kaufman Way","San Diego","CA","92126"
49022,"10094 Osgood Way","San Diego","CA","92126"
49023,"10095 Baffin Dr","San Diego","CA","92126"
49024,"10095 Connell Rd","San Diego","CA","92131"
49025,"10095 Osgood Way","San Diego","CA","92126"
49026,"10095 Treehaven Ct","San Diego","CA","92131"
49028,"10096 Baffin Dr","San Diego","CA","92126"
49029,"10096 Branford Rd","San Diego","CA","92129"
49031,"10097 Avenida Magnifica","San Diego","CA","92131"
49032,"10097 Mesa Madera Dr","San Diego","CA","92131"
49033,"10097 Zapata Ave","San Diego","CA","92126"
49034,"10098 Branford Rd","San Diego","CA","92129"
49035,"10098 Mesa Madera Dr","San Diego","CA","92131"
49036,"10099 Riverhead Dr","San Diego","CA","92129"
49149,"10101 Kibler Dr","San Diego","CA","92126"
49160,"10102 Kibler Dr","San Diego","CA","92126"
49164,"10102 Prairie Fawn Dr","San Diego","CA","92127"
49169,"10103 Prairie Fawn Dr","San Diego","CA","92127"
49171,"10103 Zapata Ave","San Diego","CA","92126"
49173,"10104 Lone Quail Rd","San Diego","CA","92127"
49176,"10105 Avenida Magnifica","San Diego","CA","92131"
49177,"10105 Baffin Dr","San Diego","CA","92126"
49178,"10105 Camino San Thomas","San Diego","CA","92127"
49179,"10105 Lone Dove St","San Diego","CA","92127"
49180,"10105 Parkdale Ave","San Diego","CA","92126"
49181,"10105 Winecrest Rd","San Diego","CA","92127"
49182,"10106 Baffin Dr","San Diego","CA","92126"
49183,"10106 Lone Dove St","San Diego","CA","92127"
49184,"10106 Prairie Springs Rd","San Diego","CA","92127"
49187,"10107 Kibler Dr","San Diego","CA","92126"
49188,"10107 Knight Dr","San Diego","CA","92126"
49189,"10108 Knight Dr","San Diego","CA","92126"
49191,"10108 Prairie Fawn Dr","San Diego","CA","92127"
49192,"10109 Camino San Thomas","San Diego","CA","92127"
49193,"10109 Parkdale Ave","San Diego","CA","92126"
49194,"10109 Prairie Fawn Dr","San Diego","CA","92127"
49228,"10110 Camino San Thomas, #12","San Diego","CA","92127"
49229,"10110 Kibler Dr","San Diego","CA","92126"
49231,"10110 Tilton St","San Diego","CA","92126"
49241,"10111 Freeport Ct","San Diego","CA","92129"
49242,"10111 Kibler Dr","San Diego","CA","92126"
49249,"10111 Tilton St","San Diego","CA","92126"
49251,"10111 Zapata Ave","San Diego","CA","92126"
49256,"10112 Clauser St","San Diego","CA","92126"
49263,"10112 Lone Dove St","San Diego","CA","92127"
49271,"10112 Zapata Ave","San Diego","CA","92126"
49273,"10113 Camino San Thomas","San Diego","CA","92127"
49274,"10113 Clauser St","San Diego","CA","92126"
49275,"10113 Lone Dove St","San Diego","CA","92127"
49276,"10114 Camino San Thomas","San Diego","CA","92127"
49277,"10114 Kibler Dr","San Diego","CA","92126"
49278,"10114 Prairie Fawn Dr","San Diego","CA","92127"
49279,"10114 Prairie Springs Rd","San Diego","CA","92127"
49280,"10115 Avenida Magnifica","San Diego","CA","92131"
49281,"10115 Aviary Dr","San Diego","CA","92131"
49282,"10115 Baffin Dr","San Diego","CA","92126"
49286,"10115 Kibler Dr","San Diego","CA","92126"
49288,"10115 Parkdale Ave","San Diego","CA","92126"
49291,"10116 Baffin Dr","San Diego","CA","92126"
49292,"10116 Knight Dr","San Diego","CA","92126"
49293,"10116 Lone Quail Rd","San Diego","CA","92127"
49298,"10117 Camino San Thomas","San Diego","CA","92127"
49300,"10117 Winecrest Rd","San Diego","CA","92127"
49302,"10118 Camino San Thomas","San Diego","CA","92127"
49303,"10118 Freeport Ct","San Diego","CA","92129"
49305,"10118 Lone Dove St","San Diego","CA","92127"
49307,"10119 Parkdale Ave","San Diego","CA","92126"
49308,"10119 Zapata Ave","San Diego","CA","92126"
49345,"10120 Clauser St","San Diego","CA","92126"
49346,"10120 Prairie Fawn Dr","San Diego","CA","92127"
49347,"10120 Tilton St","San Diego","CA","92126"
49349,"10120 Zapata Ave","San Diego","CA","92126"
49353,"10121 Camino San Thomas","San Diego","CA","92127"
49358,"10121 Freeport Ct","San Diego","CA","92129"
49360,"10121 Kibler Dr","San Diego","CA","92126"
49361,"10121 Lone Dove St","San Diego","CA","92127"
49367,"10121 Tilton St","San Diego","CA","92126"
49379,"10122 Prairie Springs Rd","San Diego","CA","92127"
49385,"10123 Lone Bluff Dr","San Diego","CA","92127"
49387,"10124 Knight Dr","San Diego","CA","92126"
49388,"10124 Lone Dove St","San Diego","CA","92127"
49391,"10125 Avenida Magnifica","San Diego","CA","92131"
49392,"10125 Aviary Dr","San Diego","CA","92131"
49393,"10125 Baffin Dr","San Diego","CA","92126"
49395,"10125 Camino San Thomas","San Diego","CA","92127"
49396,"10125 Clauser St","San Diego","CA","92126"
49398,"10125 Parkdale Ave","San Diego","CA","92126"
49401,"10126 Freeport Ct","San Diego","CA","92129"
49403,"10126 Prairie Fawn Dr","San Diego","CA","92127"
49404,"10127 Knight Dr","San Diego","CA","92126"
49405,"10127 Zapata Ave","San Diego","CA","92126"
49407,"10128 Clauser St","San Diego","CA","92126"
49408,"10128 Lone Quail Rd","San Diego","CA","92127"
49409,"10128 Tilton St","San Diego","CA","92126"
49411,"10128 Zapata Ave","San Diego","CA","92126"
49413,"10129 Camino San Thomas","San Diego","CA","92127"
49415,"10129 Lone Dove St","San Diego","CA","92127"
49417,"10129 Parkdale Ave","San Diego","CA","92126"
49418,"10129 Tilton St","San Diego","CA","92126"
49420,"10129 Winecrest Rd","San Diego","CA","92127"
49442,"10130 Lone Dove St","San Diego","CA","92127"
49449,"10131 Freeport Ct","San Diego","CA","92129"
49454,"10131 Prairie Springs Rd","San Diego","CA","92127"
49455,"10131 Rookwood Dr","San Diego","CA","92131"
49466,"10132 Knight Dr","San Diego","CA","92126"
49470,"10132 Prairie Fawn Dr","San Diego","CA","92127"
49474,"10133 Camino San Thomas","San Diego","CA","92127"
49476,"10133 Prairie Fawn Dr","San Diego","CA","92127"
49479,"10134 Freeport Ct","San Diego","CA","92129"
49480,"10134 Lone Bluff Dr","San Diego","CA","92127"
49481,"10135 Aviary Dr","San Diego","CA","92131"
49482,"10135 Baffin Dr","San Diego","CA","92126"
49483,"10135 Clauser St","San Diego","CA","92126"
49485,"10135 Lone Bluff Dr","San Diego","CA","92127"
49486,"10135 Parkdale Ave","San Diego","CA","92126"
49487,"10135 Zapata Ave","San Diego","CA","92126"
49489,"10136 Lone Dove St","San Diego","CA","92127"
49491,"10136 Tilton St","San Diego","CA","92126"
49492,"10136 Zapata Ave","San Diego","CA","92126"
49493,"10137 Camino San Thomas","San Diego","CA","92127"
49494,"10137 Knight Dr","San Diego","CA","92126"
49496,"10138 Prairie Fawn Dr","San Diego","CA","92127"
49497,"10139 Kibler Dr","San Diego","CA","92126"
49498,"10139 Prairie Fawn Dr","San Diego","CA","92127"
49531,"10140 Lone Quail Rd","San Diego","CA","92127"
49537,"10141 Camino San Thomas","San Diego","CA","92127"
49538,"10141 Clauser St","San Diego","CA","92126"
49542,"10141 Freeport Ct","San Diego","CA","92129"
49546,"10141 Lone Dove St","San Diego","CA","92127"
49549,"10141 Rookwood Dr","San Diego","CA","92131"
49552,"10141 Tilton St","San Diego","CA","92126"
49553,"10141 Winecrest Rd","San Diego","CA","92127"
49559,"10142 Freeport Ct","San Diego","CA","92129"
49563,"10142 Lone Dove St","San Diego","CA","92127"
